-2.038661344163646305e+00,8.003237711973464341e-01
2.856510933665829644e+00,-6.628273858384960970e-01
-1.742701394291358508e+00,9.837541542310588305e-01
1.740490621028314866e+00,-6.488964938438279706e-01
3.293072562594723252e-02,1.414264694520286358e+00
-2.676554013461678316e-01,-2.075652446641884641e-02
-6.921366874471743813e-01,3.836872041996841620e-01
-2.651641988561556751e+00,5.699182591689592181e-01
1.647621110458401095e+00,-1.100622133595062113e+00
4.074175853868311492e-02,4.178931469124749776e-01
2.509258297915081481e+00,-5.965024063095996087e-01
-3.374270896947360043e-01,-1.230142803216942998e-01
-4.727405557552533111e-01,-8.775347414771265120e-01
-2.798525595922133569e+00,6.857134786725321840e-01
2.107769370960492328e+00,-8.783724081473704981e-01
-3.944175198096959711e-01,-1.483775930314634950e+00
2.472495924477872808e+00,-3.793407496102563226e-01
-1.217097086073025025e+00,3.598898425083626451e-01
-2.213762514576362417e+00,7.073773943328629521e-01
2.278408997794216351e+00,-5.400845613893344721e-01
5.237151465052654054e-01,-7.255087516583629270e-01
-1.150346714156226469e+00,8.001918085394490454e-01
-2.407834091860905801e+00,3.177208600913103975e-01
2.481073517584363675e+00,-5.128211351405531637e-01
-1.556835389263082625e+00,1.227464471847084848e+00
-2.108722100015806511e+00,4.616178116860352176e-01
-2.038451428560126732e+00,5.678329862629882818e-01
1.115191788376700632e+00,-8.924390282560390464e-01
-2.674192107457017187e+00,3.027492644993331483e-01
1.022321027858259512e-01,1.940275263753591162e+00
2.571741030022431485e+00,-4.522709330398253513e-01
1.798386221805867713e-01,1.054081895592629214e+00
-1.133951982296829808e+00,7.164675419519079824e-01
-2.493003681969697904e+00,4.580296685920489108e-01
-2.198056473210824091e+00,4.295787565224871152e-01
-3.116597576077570153e+00,1.110200542542196134e+00
-5.897656317683606098e-01,3.457912052157607885e-01
-7.075055398267346973e-01,-4.796945002451934170e-02
-2.083417984931991818e+00,6.312175342753958418e-01
2.865771584830154151e+00,-8.104721231489401267e-01
-7.126727236278398436e-01,2.901473833415200154e-01
1.187089075405955985e+00,-7.721297631464930644e-01
-4.669173202925707145e-01,-6.918947935558754647e-01
1.883393648018846012e+00,-7.858986981920098591e-01
1.270467806422499901e+00,-5.373863120877402366e-01
2.561086903835135598e+00,-5.802827592651194077e-01
1.891227183504831988e+00,-1.054971514858502601e+00
-1.225823587376881241e+00,4.731234748988494276e-01
-4.714571047766158429e-02,6.631838212016975653e+00
8.217928714198063922e-01,5.187124593654000027e-01
1.642503622372538441e+00,-1.103292956303327577e+00
1.552189014418411173e+00,-1.172169047548534460e+00
-4.999207324484338244e-01,-1.336623312681615994e-01
-2.180588230941610473e+00,6.274455520968180711e-01
-2.218118630310444761e+00,6.988134491727830966e-01
2.158527472989476781e+00,-5.204107359668700417e-01
3.124585028907751028e+00,-1.101927085699892617e+00
2.727703684263101724e+00,-3.760284042823219819e-01
-1.794022703543318054e+00,1.130889550570928881e+00
3.041239549597138048e+00,-7.661987237428298236e-01
-1.514276854853873200e+00,1.001386184525216105e+00
1.868093496938691533e+00,-8.086512479473926263e-01
-6.553738076748811814e-01,-2.907317330236875996e-01
-2.546994362559756198e+00,6.264188432772890280e-01
9.239887744091519473e-01,-2.596689725056487985e-01
-5.252369390935487381e-01,6.580670651644245917e-01
1.374971981005435939e+00,-5.201703230473515571e-01
1.692641387421828458e+00,-7.613451420324034435e-01
-2.175609225502181499e+00,7.167129715126074885e-01
-2.781834609701624661e+00,6.580476585928127786e-01
4.961288526229732376e-01,-7.642041691208244503e-01
-6.961075247788279796e-01,4.628355020363278949e-01
-4.257808386511405807e-01,-1.331596220452438750e+00
-6.466343558326270724e-01,5.890335844126319831e-01
4.486749565491079395e-01,-7.196497295900873281e-01
-1.456563905998165653e+00,7.596944303618221594e-01
-2.074286180165270110e-01,-8.366059724336057934e-01
3.415491062134035083e-01,5.961297669295524404e-01
-2.296483972124565121e+00,6.652356468606452911e-01
-2.828180216453054285e+00,5.238342408262607330e-01
-1.792413118517429682e+00,7.947844620274160388e-01
-1.250199032332632854e-01,-1.211020541905994730e+00
-1.022381647497689006e+00,7.679314313259624214e-01
3.629542141360140306e-01,-5.636623494589374506e-01
1.040090362718089079e+00,-4.204676383411742879e-02
-5.871680675676862471e-01,-9.340079620019643425e-01
2.120423906831038874e+00,-8.854499537087994199e-01
2.377710051120752066e+00,-6.410040054385182096e-01
-7.238433737055114392e-01,2.769560303473685980e-01
4.128237631254094708e-01,4.150326028233242148e-01
2.227275614006008819e+00,-6.105877401595050102e-01
1.726707686751627335e-01,1.960195732530479074e+00
4.829714292854667690e-01,5.955590528752033319e-02
1.347772276930164548e+00,-7.987393378399432198e-01
8.241151805001321051e-01,-5.939621274515212157e-01
1.540035638521744854e+00,-7.100586737407865723e-01
1.237256498376199776e+00,-6.977154953261571757e-01
-2.067672561794850594e+00,7.233142986098615168e-01
-1.410288991129135638e+00,1.033499103667438579e+00
-1.029803371278781743e+00,3.601162347260727925e-01
