-1.000000000000000000e+00,1.000000000000000000e+00
-9.899999999999999911e-01,9.800999999999999712e-01
-9.799999999999999822e-01,9.603999999999999204e-01
-9.699999999999999734e-01,9.408999999999999586e-01
-9.599999999999999645e-01,9.215999999999999748e-01
-9.499999999999999556e-01,9.024999999999999689e-01
-9.399999999999999467e-01,8.835999999999999410e-01
-9.299999999999999378e-01,8.648999999999998911e-01
-9.200000000000000400e-01,8.464000000000000412e-01
-9.100000000000000311e-01,8.281000000000000583e-01
-9.000000000000000222e-01,8.100000000000000533e-01
-8.900000000000000133e-01,7.921000000000000263e-01
-8.800000000000000044e-01,7.743999999999999773e-01
-8.699999999999999956e-01,7.569000000000000172e-01
-8.599999999999999867e-01,7.395999999999999241e-01
-8.499999999999999778e-01,7.224999999999999201e-01
-8.399999999999999689e-01,7.055999999999998940e-01
-8.299999999999999600e-01,6.888999999999999568e-01
-8.200000000000000622e-01,6.724000000000001087e-01
-8.100000000000000533e-01,6.561000000000001275e-01
-8.000000000000000444e-01,6.400000000000001243e-01
-7.900000000000000355e-01,6.241000000000000991e-01
-7.800000000000000266e-01,6.084000000000000519e-01
-7.700000000000000178e-01,5.928999999999999826e-01
-7.600000000000000089e-01,5.776000000000000023e-01
-7.500000000000000000e-01,5.625000000000000000e-01
-7.399999999999999911e-01,5.475999999999999757e-01
-7.299999999999999822e-01,5.328999999999999293e-01
-7.199999999999999734e-01,5.183999999999999719e-01
-7.099999999999999645e-01,5.040999999999999925e-01
-6.999999999999999556e-01,4.899999999999999356e-01
-6.899999999999999467e-01,4.760999999999999122e-01
-6.799999999999999378e-01,4.623999999999999222e-01
-6.699999999999999289e-01,4.488999999999999102e-01
-6.599999999999999201e-01,4.355999999999998762e-01
-6.499999999999999112e-01,4.224999999999998757e-01
-6.400000000000000133e-01,4.096000000000000196e-01
-6.300000000000000044e-01,3.969000000000000306e-01
-6.199999999999999956e-01,3.844000000000000195e-01
-6.099999999999999867e-01,3.720999999999999863e-01
-5.999999999999999778e-01,3.599999999999999867e-01
-5.899999999999999689e-01,3.480999999999999650e-01
-5.800000000000000711e-01,3.364000000000000878e-01
-5.700000000000000622e-01,3.249000000000000776e-01
-5.600000000000000533e-01,3.136000000000000454e-01
-5.500000000000000444e-01,3.025000000000000466e-01
-5.400000000000000355e-01,2.916000000000000258e-01
-5.300000000000000266e-01,2.809000000000000385e-01
-5.200000000000000178e-01,2.704000000000000292e-01
-5.100000000000000089e-01,2.600999999999999979e-01
-5.000000000000000000e-01,2.500000000000000000e-01
-4.899999999999999911e-01,2.400999999999999801e-01
-4.799999999999999822e-01,2.303999999999999937e-01
-4.699999999999999734e-01,2.208999999999999853e-01
-4.599999999999999645e-01,2.115999999999999548e-01
-4.499999999999999556e-01,2.024999999999999578e-01
-4.399999999999999467e-01,1.935999999999999666e-01
-4.299999999999999378e-01,1.848999999999999533e-01
-4.200000000000000400e-01,1.764000000000000290e-01
-4.100000000000000311e-01,1.681000000000000272e-01
-4.000000000000000222e-01,1.600000000000000311e-01
-3.900000000000000133e-01,1.521000000000000130e-01
-3.800000000000000044e-01,1.444000000000000006e-01
-3.699999999999999956e-01,1.368999999999999939e-01
-3.599999999999999867e-01,1.295999999999999930e-01
-3.499999999999999778e-01,1.224999999999999839e-01
-3.399999999999999689e-01,1.155999999999999805e-01
-3.299999999999999600e-01,1.088999999999999690e-01
-3.199999999999999512e-01,1.023999999999999633e-01
-3.099999999999999423e-01,9.609999999999996323e-02
-2.999999999999999334e-01,8.999999999999995504e-02
-2.900000000000000355e-01,8.410000000000002196e-02
-2.800000000000000266e-01,7.840000000000001135e-02
-2.700000000000000178e-01,7.290000000000000646e-02
-2.600000000000000089e-01,6.760000000000000731e-02
-2.500000000000000000e-01,6.250000000000000000e-02
-2.399999999999999911e-01,5.759999999999999842e-02
-2.299999999999999822e-01,5.289999999999998870e-02
-2.199999999999999734e-01,4.839999999999999164e-02
-2.099999999999999645e-01,4.409999999999998643e-02
-1.999999999999999556e-01,3.999999999999998002e-02
-1.899999999999999467e-01,3.609999999999997933e-02
-1.799999999999999378e-01,3.239999999999997743e-02
-1.699999999999999289e-01,2.889999999999997432e-02
-1.600000000000000311e-01,2.560000000000001164e-02
-1.500000000000000222e-01,2.250000000000000611e-02
-1.400000000000000133e-01,1.960000000000000284e-02
-1.300000000000000044e-01,1.690000000000000183e-02
-1.199999999999999956e-01,1.439999999999999961e-02
-1.099999999999999867e-01,1.209999999999999791e-02
-9.999999999999997780e-02,9.999999999999995004e-03
-8.999999999999996891e-02,8.099999999999994357e-03
-7.999999999999996003e-02,6.399999999999993368e-03
-6.999999999999995115e-02,4.899999999999992903e-03
-5.999999999999994227e-02,3.599999999999992963e-03
-4.999999999999993339e-02,2.499999999999993547e-03
-4.000000000000003553e-02,1.600000000000002896e-03
-3.000000000000002665e-02,9.000000000000016017e-04
-2.000000000000001776e-02,4.000000000000007239e-04
-1.000000000000000888e-02,1.000000000000001810e-04
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000888e-02,1.000000000000001810e-04
2.000000000000001776e-02,4.000000000000007239e-04
3.000000000000002665e-02,9.000000000000016017e-04
4.000000000000003553e-02,1.600000000000002896e-03
5.000000000000004441e-02,2.500000000000004389e-03
6.000000000000005329e-02,3.600000000000006407e-03
7.000000000000006217e-02,4.900000000000008515e-03
8.000000000000007105e-02,6.400000000000011582e-03
9.000000000000007994e-02,8.100000000000015174e-03
1.000000000000000888e-01,1.000000000000001756e-02
1.100000000000000977e-01,1.210000000000002220e-02
