2.544982590838913872e+00,1.623078527713728736e+00
2.256051395438656737e+00,1.276002918449098633e+00
2.369295124991592338e+00,1.753862897671406129e+00
1.470443150459736614e+00,1.472777334833953677e+00
2.224133491390472006e+00,1.500631170022323602e+00
3.817453935964648659e-01,6.414073843185675861e-01
4.075768966991802245e+00,3.278668960819874023e+00
8.165826696676614649e-01,9.079624201111472503e-01
2.056289139800137722e+00,1.017077334136889943e+00
3.318437750108821360e-01,5.675895681475701116e-01
4.907889758569287331e+00,3.455663032008146729e+00
1.967899907553857242e+00,1.912556421041707200e+00
2.840696629469059431e+00,2.148949501506963067e+00
3.852550119847161891e+00,2.117123321427677229e+00
3.996697238274027342e+00,2.110354479995752097e+00
3.353219997907959993e+00,2.799866620695886432e+00
2.646213108354982690e+00,2.287697096061595214e+00
1.542224045892268691e+00,1.515963793890001465e+00
2.628586272271762336e+00,2.023561609804422456e+00
4.606921825774200840e+00,3.705616659048993178e+00
2.889274261919168030e+00,1.278212673057917081e+00
3.735941055019526003e-01,5.580109750833486260e-01
4.213039959666858181e+00,2.452931613072738770e+00
4.012601950314440558e+00,2.297867375909459220e+00
4.795670112399558427e+00,2.761447910449262633e+00
1.392782342985614985e+00,1.068991526783318768e+00
2.124739464703083058e+00,2.076807010701354539e+00
2.858268802053196112e+00,2.539495135668203840e+00
4.393587220048956965e+00,1.714691089228066012e+00
2.014004605986827290e+00,1.686379270077581927e+00
2.064443335972295124e+00,1.921324142862409046e+00
1.042893964925355021e+00,9.234443912616446815e-01
4.626140504641426787e+00,2.158327205271874050e+00
3.387605995987453156e+00,3.112469971445506189e+00
2.784666328232292098e+00,1.930968951548537316e+00
4.627629302246108800e+00,2.548144686988595531e+00
2.731788997053926416e+00,1.233428306428100418e+00
3.498036834424602670e+00,1.629465692529453724e+00
4.260110108665205786e+00,3.310253808715477142e+00
2.366733858099290266e+00,2.312570213186908141e+00
8.436405648872180585e-01,1.126948090266665314e+00
3.320128674571024341e+00,3.187488204797660263e+00
2.114899304791224566e+00,1.261951049758980758e+00
4.803607187040171311e+00,2.044408438730613398e+00
1.112259571800324309e+00,5.168588618271194868e-01
1.747686266230263907e-01,6.415873803333300707e-01
4.089042534442899335e-01,4.101092434186000002e-01
3.530576842765211332e+00,1.214811648713458148e+00
4.357595308903412068e+00,4.070661075626955672e+00
1.410041474103546078e-01,3.584810194736462452e-01
